"### Downloaded by Andrew Hamilton, Aug 6, 2020, from https://www.ncdc.noaa.gov/cdo-web/datasets/GHCND/stations/GHCND:USC00311677/detail",,,,,,
STATION,NAME,DATE,PRCP,SNOW,TMAX,TMIN
USC00311677,"CHAPEL HILL 2 W, NC US",1/28/1921,0,0,46,22
USC00311677,"CHAPEL HILL 2 W, NC US",1/29/1921,0,0,48,23
USC00311677,"CHAPEL HILL 2 W, NC US",1/30/1921,0,0,56,30
USC00311677,"CHAPEL HILL 2 W, NC US",1/31/1921,0,0,52,37
USC00311677,"CHAPEL HILL 2 W, NC US",2/1/1921,0,0,42,36
USC00311677,"CHAPEL HILL 2 W, NC US",2/2/1921,0.15,2,43,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/3/1921,0,0,52,30
USC00311677,"CHAPEL HILL 2 W, NC US",2/4/1921,0,0,56,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/5/1921,0,0,53,34
USC00311677,"CHAPEL HILL 2 W, NC US",2/6/1921,0.03,0,66,44
USC00311677,"CHAPEL HILL 2 W, NC US",2/7/1921,0,0,69,42
USC00311677,"CHAPEL HILL 2 W, NC US",2/8/1921,0.33,0,70,43
USC00311677,"CHAPEL HILL 2 W, NC US",2/9/1921,0.02,0,63,45
USC00311677,"CHAPEL HILL 2 W, NC US",2/10/1921,2,0,51,40
USC00311677,"CHAPEL HILL 2 W, NC US",2/11/1921,0.2,0,50,41
USC00311677,"CHAPEL HILL 2 W, NC US",2/12/1921,0,0,46,32
USC00311677,"CHAPEL HILL 2 W, NC US",2/13/1921,0,0,67,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/14/1921,0,0,73,40
USC00311677,"CHAPEL HILL 2 W, NC US",2/15/1921,0,0,65,34
USC00311677,"CHAPEL HILL 2 W, NC US",2/16/1921,0,0,71,42
USC00311677,"CHAPEL HILL 2 W, NC US",2/17/1921,0,0,73,55
USC00311677,"CHAPEL HILL 2 W, NC US",2/18/1921,0,0,64,35
USC00311677,"CHAPEL HILL 2 W, NC US",2/19/1921,0,0,42,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/20/1921,0.58,0,40,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/21/1921,0,0,38,29
USC00311677,"CHAPEL HILL 2 W, NC US",2/22/1921,0.18,2,43,21
USC00311677,"CHAPEL HILL 2 W, NC US",2/23/1921,0,0,51,33
USC00311677,"CHAPEL HILL 2 W, NC US",2/24/1921,0,0,49,26
USC00311677,"CHAPEL HILL 2 W, NC US",2/25/1921,0,0,48,28
USC00311677,"CHAPEL HILL 2 W, NC US",2/26/1921,0,0,55,25
USC00311677,"CHAPEL HILL 2 W, NC US",2/27/1921,0,0,58,38
USC00311677,"CHAPEL HILL 2 W, NC US",2/28/1921,0,0,61,34
USC00311677,"CHAPEL HILL 2 W, NC US",3/1/1921,0,0,65,37
USC00311677,"CHAPEL HILL 2 W, NC US",3/2/1921,0,0,73,38
USC00311677,"CHAPEL HILL 2 W, NC US",3/3/1921,0,0,67,45
USC00311677,"CHAPEL HILL 2 W, NC US",3/4/1921,0,0,59,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/5/1921,0,0,59,30
USC00311677,"CHAPEL HILL 2 W, NC US",3/6/1921,0,0,74,50
USC00311677,"CHAPEL HILL 2 W, NC US",3/7/1921,0,0,80,56
USC00311677,"CHAPEL HILL 2 W, NC US",3/8/1921,0.3,0,81,48
USC00311677,"CHAPEL HILL 2 W, NC US",3/9/1921,0.42,0,80,52
USC00311677,"CHAPEL HILL 2 W, NC US",3/10/1921,0,0,72,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/11/1921,0,0,71,39
USC00311677,"CHAPEL HILL 2 W, NC US",3/12/1921,0,0,72,42
USC00311677,"CHAPEL HILL 2 W, NC US",3/13/1921,0.83,0,75,50
USC00311677,"CHAPEL HILL 2 W, NC US",3/14/1921,0.04,0,72,50
USC00311677,"CHAPEL HILL 2 W, NC US",3/15/1921,0.31,0,75,60
USC00311677,"CHAPEL HILL 2 W, NC US",3/16/1921,0,0,76,63
USC00311677,"CHAPEL HILL 2 W, NC US",3/17/1921,0,0,72,47
USC00311677,"CHAPEL HILL 2 W, NC US",3/18/1921,0,0,76,43
USC00311677,"CHAPEL HILL 2 W, NC US",3/19/1921,0,0,74,43
USC00311677,"CHAPEL HILL 2 W, NC US",3/20/1921,0,0,82,59
USC00311677,"CHAPEL HILL 2 W, NC US",3/21/1921,0,0,86,63
USC00311677,"CHAPEL HILL 2 W, NC US",3/22/1921,0.09,0,81,47
USC00311677,"CHAPEL HILL 2 W, NC US",3/23/1921,0.33,0,64,41
USC00311677,"CHAPEL HILL 2 W, NC US",3/24/1921,1.13,0,54,42
USC00311677,"CHAPEL HILL 2 W, NC US",3/25/1921,0,0,74,53
USC00311677,"CHAPEL HILL 2 W, NC US",3/26/1921,0,0,84,58
USC00311677,"CHAPEL HILL 2 W, NC US",3/27/1921,0,0,85,63
USC00311677,"CHAPEL HILL 2 W, NC US",3/28/1921,0.02,0,80,65
USC00311677,"CHAPEL HILL 2 W, NC US",3/29/1921,0.17,0,73,35
USC00311677,"CHAPEL HILL 2 W, NC US",3/30/1921,0.02,0,52,
USC00311677,"CHAPEL HILL 2 W, NC US",3/31/1921,0.08,0,74,
USC00311677,"CHAPEL HILL 2 W, NC US",4/1/1921,0.5,0,72,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/2/1921,0.01,0,69,35
USC00311677,"CHAPEL HILL 2 W, NC US",4/3/1921,0,0,78,41
USC00311677,"CHAPEL HILL 2 W, NC US",4/4/1921,0,0,76,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/5/1921,0,0,77,50
USC00311677,"CHAPEL HILL 2 W, NC US",4/6/1921,0.07,0,76,60
USC00311677,"CHAPEL HILL 2 W, NC US",4/7/1921,0.03,0,78,62
USC00311677,"CHAPEL HILL 2 W, NC US",4/8/1921,0.07,0,75,60
USC00311677,"CHAPEL HILL 2 W, NC US",4/9/1921,0.02,0,85,62
USC00311677,"CHAPEL HILL 2 W, NC US",4/10/1921,0.01,0,75,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/11/1921,0,0,56,34
USC00311677,"CHAPEL HILL 2 W, NC US",4/12/1921,0,0,67,34
USC00311677,"CHAPEL HILL 2 W, NC US",4/13/1921,0,0,78,44
USC00311677,"CHAPEL HILL 2 W, NC US",4/14/1921,0,0,74,47
USC00311677,"CHAPEL HILL 2 W, NC US",4/15/1921,0.73,0,74,60
USC00311677,"CHAPEL HILL 2 W, NC US",4/16/1921,0.03,0,81,59
USC00311677,"CHAPEL HILL 2 W, NC US",4/17/1921,0.08,0,80,70
USC00311677,"CHAPEL HILL 2 W, NC US",4/18/1921,0,0,82,42
USC00311677,"CHAPEL HILL 2 W, NC US",4/19/1921,0,0,66,34
USC00311677,"CHAPEL HILL 2 W, NC US",4/20/1921,0,0,78,39
USC00311677,"CHAPEL HILL 2 W, NC US",4/21/1921,0,0,79,49
USC00311677,"CHAPEL HILL 2 W, NC US",4/22/1921,0,0,73,52
USC00311677,"CHAPEL HILL 2 W, NC US",4/23/1921,0.6,0,73,57
USC00311677,"CHAPEL HILL 2 W, NC US",4/24/1921,0,0,86,46
USC00311677,"CHAPEL HILL 2 W, NC US",4/25/1921,0,0,86,51
USC00311677,"CHAPEL HILL 2 W, NC US",4/26/1921,0,0,88,57
USC00311677,"CHAPEL HILL 2 W, NC US",4/27/1921,0.01,0,84,61
USC00311677,"CHAPEL HILL 2 W, NC US",4/28/1921,0.39,0,68,55
USC00311677,"CHAPEL HILL 2 W, NC US",4/29/1921,0.03,0,76,53
USC00311677,"CHAPEL HILL 2 W, NC US",4/30/1921,0.14,0,69,47
USC00311677,"CHAPEL HILL 2 W, NC US",5/1/1921,0.01,,79,40
USC00311677,"CHAPEL HILL 2 W, NC US",5/2/1921,0,,69,40
USC00311677,"CHAPEL HILL 2 W, NC US",5/3/1921,0.42,,66,39
USC00311677,"CHAPEL HILL 2 W, NC US",5/4/1921,0.06,,60,47
USC00311677,"CHAPEL HILL 2 W, NC US",5/5/1921,0.11,,56,47
USC00311677,"CHAPEL HILL 2 W, NC US",5/6/1921,0.01,,61,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/7/1921,0,,72,45
USC00311677,"CHAPEL HILL 2 W, NC US",5/8/1921,0,,78,44
USC00311677,"CHAPEL HILL 2 W, NC US",5/9/1921,0,,83,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/10/1921,0,,86,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/11/1921,0.18,,79,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/12/1921,0.01,,80,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/13/1921,0.34,,74,59
USC00311677,"CHAPEL HILL 2 W, NC US",5/14/1921,0.67,,87,57
USC00311677,"CHAPEL HILL 2 W, NC US",5/15/1921,0.08,,84,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/16/1921,0.83,,65,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/17/1921,0,,74,44
USC00311677,"CHAPEL HILL 2 W, NC US",5/18/1921,0,,80,46
USC00311677,"CHAPEL HILL 2 W, NC US",5/19/1921,0,,74,49
USC00311677,"CHAPEL HILL 2 W, NC US",5/20/1921,0.02,,77,60
USC00311677,"CHAPEL HILL 2 W, NC US",5/21/1921,0.19,,81,63
USC00311677,"CHAPEL HILL 2 W, NC US",5/22/1921,0,,87,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/23/1921,0,,91,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/24/1921,0.18,,88,54
USC00311677,"CHAPEL HILL 2 W, NC US",5/25/1921,0.13,,81,51
USC00311677,"CHAPEL HILL 2 W, NC US",5/26/1921,0.6,,88,61
USC00311677,"CHAPEL HILL 2 W, NC US",5/27/1921,1.02,,79,62
USC00311677,"CHAPEL HILL 2 W, NC US",5/28/1921,0,,87,67
USC00311677,"CHAPEL HILL 2 W, NC US",5/29/1921,0.14,,88,68
USC00311677,"CHAPEL HILL 2 W, NC US",5/30/1921,0,,79,64
USC00311677,"CHAPEL HILL 2 W, NC US",5/31/1921,0,,80,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/1/1921,0,0,85,59
USC00311677,"CHAPEL HILL 2 W, NC US",6/2/1921,0,0,84,59
USC00311677,"CHAPEL HILL 2 W, NC US",6/3/1921,0,0,84,55
USC00311677,"CHAPEL HILL 2 W, NC US",6/4/1921,0,0,88,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/5/1921,0.21,0,79,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/6/1921,0,0,77,48
USC00311677,"CHAPEL HILL 2 W, NC US",6/7/1921,0,0,83,50
USC00311677,"CHAPEL HILL 2 W, NC US",6/8/1921,0.46,0,86,61
USC00311677,"CHAPEL HILL 2 W, NC US",6/9/1921,0.02,0,73,66
USC00311677,"CHAPEL HILL 2 W, NC US",6/10/1921,0,0,84,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/11/1921,0,0,84,62
USC00311677,"CHAPEL HILL 2 W, NC US",6/12/1921,0.26,0,92,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/13/1921,0,0,93,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/14/1921,0,0,92,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/15/1921,0.05,0,89,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/16/1921,0,0,89,64
USC00311677,"CHAPEL HILL 2 W, NC US",6/17/1921,0.04,0,87,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/18/1921,0.02,0,91,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/19/1921,0.03,0,88,68
USC00311677,"CHAPEL HILL 2 W, NC US",6/20/1921,0,0,84,61
USC00311677,"CHAPEL HILL 2 W, NC US",6/21/1921,0,0,89,55
USC00311677,"CHAPEL HILL 2 W, NC US",6/22/1921,0,0,92,63
USC00311677,"CHAPEL HILL 2 W, NC US",6/23/1921,0,0,96,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/24/1921,0,0,98,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/25/1921,0.35,0,94,71
USC00311677,"CHAPEL HILL 2 W, NC US",6/26/1921,0.13,0,91,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/27/1921,0,0,98,69
USC00311677,"CHAPEL HILL 2 W, NC US",6/28/1921,0.01,0,96,70
USC00311677,"CHAPEL HILL 2 W, NC US",6/29/1921,0,0,95,67
USC00311677,"CHAPEL HILL 2 W, NC US",6/30/1921,0.01,0,95,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/1/1921,0,0,95,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/2/1921,0,0,82,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/3/1921,0,0,81,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/4/1921,0,0,92,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/5/1921,0,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/6/1921,0,0,91,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/7/1921,0,0,97,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/8/1921,0,0,97,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/9/1921,0,0,96,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/10/1921,0.18,0,91,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/11/1921,0,0,94,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/12/1921,0.12,0,92,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/13/1921,0.2,0,87,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/14/1921,0.3,0,89,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/15/1921,0.07,0,88,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/16/1921,0.03,0,86,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/17/1921,0,0,87,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/18/1921,0,0,91,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/19/1921,0,0,89,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/20/1921,0.05,0,84,74
USC00311677,"CHAPEL HILL 2 W, NC US",7/21/1921,0,0,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/22/1921,0,0,97,69
USC00311677,"CHAPEL HILL 2 W, NC US",7/23/1921,0,0,83,62
USC00311677,"CHAPEL HILL 2 W, NC US",7/24/1921,0,0,93,61
USC00311677,"CHAPEL HILL 2 W, NC US",7/25/1921,0,0,96,67
USC00311677,"CHAPEL HILL 2 W, NC US",7/26/1921,0,0,95,66
USC00311677,"CHAPEL HILL 2 W, NC US",7/27/1921,0,0,95,68
USC00311677,"CHAPEL HILL 2 W, NC US",7/28/1921,0,0,94,70
USC00311677,"CHAPEL HILL 2 W, NC US",7/29/1921,0,0,95,71
USC00311677,"CHAPEL HILL 2 W, NC US",7/30/1921,0,0,91,73
USC00311677,"CHAPEL HILL 2 W, NC US",7/31/1921,0.05,0,99,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/1/1921,0,0,99,74
USC00311677,"CHAPEL HILL 2 W, NC US",8/2/1921,0,0,99,73
USC00311677,"CHAPEL HILL 2 W, NC US",8/3/1921,0,0,98,78
USC00311677,"CHAPEL HILL 2 W, NC US",8/4/1921,0.04,0,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/5/1921,0,0,83,62
USC00311677,"CHAPEL HILL 2 W, NC US",8/6/1921,0.1,0,90,67
USC00311677,"CHAPEL HILL 2 W, NC US",8/7/1921,0,0,95,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/8/1921,0.04,0,92,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/9/1921,0,0,90,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/10/1921,0,0,95,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/11/1921,0,0,94,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/12/1921,0,0,96,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/13/1921,0.06,0,93,71
USC00311677,"CHAPEL HILL 2 W, NC US",8/14/1921,0.08,0,93,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/15/1921,0.16,0,81,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/16/1921,0,0,80,59
USC00311677,"CHAPEL HILL 2 W, NC US",8/17/1921,0.01,0,92,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/18/1921,0,0,97,73
USC00311677,"CHAPEL HILL 2 W, NC US",8/19/1921,0,0,97,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/20/1921,0,0,98,64
USC00311677,"CHAPEL HILL 2 W, NC US",8/21/1921,0,0,94,69
USC00311677,"CHAPEL HILL 2 W, NC US",8/22/1921,0,0,94,66
USC00311677,"CHAPEL HILL 2 W, NC US",8/23/1921,0,0,85,60
USC00311677,"CHAPEL HILL 2 W, NC US",8/24/1921,0,0,84,59
USC00311677,"CHAPEL HILL 2 W, NC US",8/25/1921,0,0,90,53
USC00311677,"CHAPEL HILL 2 W, NC US",8/26/1921,0,0,83,58
USC00311677,"CHAPEL HILL 2 W, NC US",8/27/1921,0,0,85,56
USC00311677,"CHAPEL HILL 2 W, NC US",8/28/1921,0.18,0,82,65
USC00311677,"CHAPEL HILL 2 W, NC US",8/29/1921,0,0,92,70
USC00311677,"CHAPEL HILL 2 W, NC US",8/30/1921,0,0,,68
USC00311677,"CHAPEL HILL 2 W, NC US",8/31/1921,0,0,101,70
USC00311677,"CHAPEL HILL 2 W, NC US",9/1/1921,,,100,71
USC00311677,"CHAPEL HILL 2 W, NC US",9/2/1921,0.12,,100,70
USC00311677,"CHAPEL HILL 2 W, NC US",9/3/1921,,,101,71
USC00311677,"CHAPEL HILL 2 W, NC US",9/4/1921,,,101,70
USC00311677,"CHAPEL HILL 2 W, NC US",9/5/1921,0.07,,95,71
USC00311677,"CHAPEL HILL 2 W, NC US",9/6/1921,0.05,,,72
USC00311677,"CHAPEL HILL 2 W, NC US",9/7/1921,0.02,,94,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/8/1921,0.37,,88,70
USC00311677,"CHAPEL HILL 2 W, NC US",9/9/1921,,,90,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/10/1921,,,92,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/11/1921,0.35,,95,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/12/1921,0.19,,92,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/13/1921,0.03,,89,68
USC00311677,"CHAPEL HILL 2 W, NC US",9/14/1921,,,91,79
USC00311677,"CHAPEL HILL 2 W, NC US",9/15/1921,,,94,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/16/1921,,,96,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/17/1921,,,98,67
USC00311677,"CHAPEL HILL 2 W, NC US",9/18/1921,0.18,,97,71
USC00311677,"CHAPEL HILL 2 W, NC US",9/19/1921,,,85,66
USC00311677,"CHAPEL HILL 2 W, NC US",9/20/1921,,,85,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/21/1921,,,85,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/22/1921,0.45,,89,69
USC00311677,"CHAPEL HILL 2 W, NC US",9/23/1921,,,91,72
USC00311677,"CHAPEL HILL 2 W, NC US",9/24/1921,,,90,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/25/1921,,,91,66
USC00311677,"CHAPEL HILL 2 W, NC US",9/26/1921,0.15,,94,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/27/1921,0.09,,83,62
USC00311677,"CHAPEL HILL 2 W, NC US",9/28/1921,0.07,,89,65
USC00311677,"CHAPEL HILL 2 W, NC US",9/29/1921,,,92,64
USC00311677,"CHAPEL HILL 2 W, NC US",9/30/1921,0.05,,88,71
USC00311677,"CHAPEL HILL 2 W, NC US",10/1/1921,0.11,0,77,54
USC00311677,"CHAPEL HILL 2 W, NC US",10/2/1921,0,0,86,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/3/1921,0.93,0,85,64
USC00311677,"CHAPEL HILL 2 W, NC US",10/4/1921,0,0,66,55
USC00311677,"CHAPEL HILL 2 W, NC US",10/5/1921,0,0,70,41
USC00311677,"CHAPEL HILL 2 W, NC US",10/6/1921,0,0,79,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/7/1921,0,0,80,44
USC00311677,"CHAPEL HILL 2 W, NC US",10/8/1921,0,0,,45
USC00311677,"CHAPEL HILL 2 W, NC US",10/9/1921,0,0,,32
USC00311677,"CHAPEL HILL 2 W, NC US",10/10/1921,0,0,84,46
USC00311677,"CHAPEL HILL 2 W, NC US",10/11/1921,0,0,89,51
USC00311677,"CHAPEL HILL 2 W, NC US",10/12/1921,0,0,72,46
USC00311677,"CHAPEL HILL 2 W, NC US",10/13/1921,0,0,68,39
USC00311677,"CHAPEL HILL 2 W, NC US",10/14/1921,0,0,76,32
USC00311677,"CHAPEL HILL 2 W, NC US",10/15/1921,0,0,69,48
USC00311677,"CHAPEL HILL 2 W, NC US",10/16/1921,0,0,73,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/17/1921,0,0,82,52
USC00311677,"CHAPEL HILL 2 W, NC US",10/18/1921,0,0,82,48
USC00311677,"CHAPEL HILL 2 W, NC US",10/19/1921,0,0,86,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/20/1921,0.04,0,74,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/21/1921,0,0,74,43
USC00311677,"CHAPEL HILL 2 W, NC US",10/22/1921,0,0,84,36
USC00311677,"CHAPEL HILL 2 W, NC US",10/23/1921,0,0,85,39
USC00311677,"CHAPEL HILL 2 W, NC US",10/24/1921,0,0,82,46
USC00311677,"CHAPEL HILL 2 W, NC US",10/25/1921,0,0,80,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/26/1921,0,0,67,50
USC00311677,"CHAPEL HILL 2 W, NC US",10/27/1921,0,0,73,48
USC00311677,"CHAPEL HILL 2 W, NC US",10/28/1921,0,0,86,52
USC00311677,"CHAPEL HILL 2 W, NC US",10/29/1921,0,0,78,49
USC00311677,"CHAPEL HILL 2 W, NC US",10/30/1921,0.23,0,69,62
USC00311677,"CHAPEL HILL 2 W, NC US",10/31/1921,0.34,0,68,60
USC00311677,"CHAPEL HILL 2 W, NC US",11/1/1921,0.9,0,64,50
USC00311677,"CHAPEL HILL 2 W, NC US",11/2/1921,0.07,0,65,46
USC00311677,"CHAPEL HILL 2 W, NC US",11/3/1921,,0,65,39
USC00311677,"CHAPEL HILL 2 W, NC US",11/4/1921,,0,65,36
USC00311677,"CHAPEL HILL 2 W, NC US",11/5/1921,,0,71,44
USC00311677,"CHAPEL HILL 2 W, NC US",11/6/1921,,0,63,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/7/1921,,0,73,47
USC00311677,"CHAPEL HILL 2 W, NC US",11/8/1921,,0,62,47
USC00311677,"CHAPEL HILL 2 W, NC US",11/9/1921,0.29,0,53,48
USC00311677,"CHAPEL HILL 2 W, NC US",11/10/1921,,0,64,50
USC00311677,"CHAPEL HILL 2 W, NC US",11/11/1921,,0,59,33
USC00311677,"CHAPEL HILL 2 W, NC US",11/12/1921,,0,63,41
USC00311677,"CHAPEL HILL 2 W, NC US",11/13/1921,,0,52,24
USC00311677,"CHAPEL HILL 2 W, NC US",11/14/1921,,0,60,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/15/1921,,0,68,41
USC00311677,"CHAPEL HILL 2 W, NC US",11/16/1921,,0,63,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/17/1921,2.2,0,79,55
USC00311677,"CHAPEL HILL 2 W, NC US",11/18/1921,,0,77,58
USC00311677,"CHAPEL HILL 2 W, NC US",11/19/1921,0.02,0,78,62
USC00311677,"CHAPEL HILL 2 W, NC US",11/20/1921,0.95,0,77,41
USC00311677,"CHAPEL HILL 2 W, NC US",11/21/1921,0.13,0,60,41
USC00311677,"CHAPEL HILL 2 W, NC US",11/22/1921,,0,69,34
USC00311677,"CHAPEL HILL 2 W, NC US",11/23/1921,,0,80,42
USC00311677,"CHAPEL HILL 2 W, NC US",11/24/1921,,0,79,46
USC00311677,"CHAPEL HILL 2 W, NC US",11/25/1921,0.18,0,69,43
USC00311677,"CHAPEL HILL 2 W, NC US",11/26/1921,,0,54,38
USC00311677,"CHAPEL HILL 2 W, NC US",11/27/1921,0.22,0,62,46
USC00311677,"CHAPEL HILL 2 W, NC US",11/28/1921,0.28,0,65,47
USC00311677,"CHAPEL HILL 2 W, NC US",11/29/1921,0.07,0,62,39
USC00311677,"CHAPEL HILL 2 W, NC US",11/30/1921,,0,68,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/1/1921,0,0,72,41
USC00311677,"CHAPEL HILL 2 W, NC US",12/2/1921,0.52,0,65,52
USC00311677,"CHAPEL HILL 2 W, NC US",12/3/1921,0,0,66,44
USC00311677,"CHAPEL HILL 2 W, NC US",12/4/1921,0.14,0,55,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/5/1921,0,0,48,28
USC00311677,"CHAPEL HILL 2 W, NC US",12/6/1921,0,0,52,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/7/1921,0,0,64,34
USC00311677,"CHAPEL HILL 2 W, NC US",12/8/1921,0,0,54,43
USC00311677,"CHAPEL HILL 2 W, NC US",12/9/1921,0,0,48,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/10/1921,0,0,57,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/11/1921,0,0,54,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/12/1921,0,0,59,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/13/1921,0,0,59,39
USC00311677,"CHAPEL HILL 2 W, NC US",12/14/1921,0,0,61,37
USC00311677,"CHAPEL HILL 2 W, NC US",12/15/1921,0,0,55,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/16/1921,0,0,47,31
USC00311677,"CHAPEL HILL 2 W, NC US",12/17/1921,0.01,0,66,34
USC00311677,"CHAPEL HILL 2 W, NC US",12/18/1921,0.34,0,65,42
USC00311677,"CHAPEL HILL 2 W, NC US",12/19/1921,0,0,50,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/20/1921,0,0,56,30
USC00311677,"CHAPEL HILL 2 W, NC US",12/21/1921,0,0,63,47
USC00311677,"CHAPEL HILL 2 W, NC US",12/22/1921,0,0,61,25
USC00311677,"CHAPEL HILL 2 W, NC US",12/23/1921,0.05,0,56,27
USC00311677,"CHAPEL HILL 2 W, NC US",12/24/1921,0,0,67,47
USC00311677,"CHAPEL HILL 2 W, NC US",12/25/1921,1.98,0,64,41
USC00311677,"CHAPEL HILL 2 W, NC US",12/26/1921,0.01,0,67,29
USC00311677,"CHAPEL HILL 2 W, NC US",12/27/1921,0,0,64,33
USC00311677,"CHAPEL HILL 2 W, NC US",12/28/1921,0,0,44,28
USC00311677,"CHAPEL HILL 2 W, NC US",12/29/1921,0,0,55,36
USC00311677,"CHAPEL HILL 2 W, NC US",12/30/1921,0,0,49,24
USC00311677,"CHAPEL HILL 2 W, NC US",12/31/1921,0,0,55,26
USC00311677,"CHAPEL HILL 2 W, NC US",1/1/1922,0,0,53,31
USC00311677,"CHAPEL HILL 2 W, NC US",1/2/1922,,,56,26
USC00311677,"CHAPEL HILL 2 W, NC US",1/3/1922,,,48,22
USC00311677,"CHAPEL HILL 2 W, NC US",1/4/1922,,,70,45
USC00311677,"CHAPEL HILL 2 W, NC US",1/5/1922,,,64,54
USC00311677,"CHAPEL HILL 2 W, NC US",1/6/1922,0.32,,62,39
